farmer_id,contracted_merchant_id,contracted_quantity_kg,contracted_price_per_kg,delivered_to_contractor_kg,delivered_to_others_kg,delivery_ratio,distance_to_contractor_km,distance_to_alternative_km,alternative_price_premium,farmer_debt_level_usd,contractor_support_score,harvest_season,is_side_buying
F02971,M172,2366.89,3.29,2366.89,135.36,1.0,12.7,11.7,0.0,316.11,94.5,mid,0
F02972,M192,2286.52,3.51,2152.87,118.38,0.942,21.3,9.1,0.0,380.32,95.1,early,0
F02973,M019,2386.94,4.95,1771.63,0.0,0.742,49.2,38.4,0.0,805.05,82.3,mid,0
F02974,M014,500.0,3.81,190.94,100.67,0.382,7.1,1.0,0.335,0.89,84.9,early,1
F02975,M146,1739.15,3.7,1569.02,199.85,0.902,26.2,10.8,0.0,498.94,62.2,late,0
F02976,M003,1158.75,4.36,884.72,0.0,0.764,4.6,35.3,0.0,122.08,68.3,mid,0
F02977,M089,1385.83,3.14,1385.83,230.07,1.0,1.9,4.7,0.0,226.51,58.9,late,0
F02978,M003,2166.05,3.28,2027.62,129.16,0.936,26.1,65.2,0.0,416.03,78.1,mid,0
F02979,M089,2248.16,2.85,1876.1,79.34,0.835,12.2,1.0,0.0,127.66,67.4,late,0
F02980,M080,1775.19,4.11,870.61,682.69,0.49,29.4,5.1,0.252,4.85,53.4,early,1
F02981,M043,1514.57,2.81,1514.57,114.35,1.0,38.8,23.3,0.0,490.56,72.8,early,0
F02982,M067,2102.16,4.41,1746.07,14.51,0.831,13.5,37.2,0.0,311.43,67.6,mid,0
F02983,M174,1754.4,4.42,1476.45,54.67,0.842,21.7,9.0,0.0,100.97,97.2,late,0
F02984,M045,1250.8,3.37,1250.8,174.82,1.0,50.0,10.0,0.0,286.48,71.8,mid,0
F02985,M185,1879.86,5.19,844.5,639.85,0.449,1.0,8.4,0.203,581.58,82.2,late,1
F02986,M024,3548.09,2.79,2765.13,60.55,0.779,19.9,7.7,0.0,734.42,75.8,late,0
F02987,M153,1528.03,3.32,1528.03,132.88,1.0,19.5,38.7,0.0,139.15,79.1,mid,0
F02988,M155,1931.08,4.57,1576.54,118.53,0.816,7.5,83.0,0.0,1472.82,90.4,early,0
F02989,M139,2112.67,3.66,1573.67,635.35,0.745,5.8,17.5,0.098,542.21,93.6,late,1
F02990,M158,1471.72,4.33,765.92,405.7,0.52,1.0,8.4,0.248,74.17,69.2,mid,1
F02991,M049,762.68,1.8,697.91,97.9,0.915,60.3,7.0,0.0,908.35,55.0,early,0
F02992,M190,3325.52,3.97,1072.26,343.53,0.322,14.5,3.3,0.157,311.1,100.0,late,1
F02993,M049,1543.95,2.55,1484.49,11.95,0.961,40.1,3.3,0.0,213.57,60.9,mid,0
F02994,M135,1306.12,2.62,798.26,797.97,0.611,1.0,1.6,0.224,555.11,90.9,early,1
F02995,M078,818.65,3.99,365.8,200.22,0.447,7.9,10.9,0.385,1014.19,25.6,mid,1
F02996,M183,1928.71,3.91,1118.27,824.43,0.58,10.8,2.6,0.146,93.44,78.9,late,1
F02997,M067,1954.71,3.92,1954.71,137.95,1.0,4.8,6.0,0.0,177.33,95.0,early,0
F02998,M113,1910.43,3.0,1910.43,182.96,1.0,39.1,6.1,0.0,953.18,93.0,early,0
F02999,M007,2577.4,3.86,2577.4,199.77,1.0,8.4,1.6,0.0,62.9,95.7,mid,0
F03000,M101,1373.78,3.62,1205.8,44.18,0.878,56.3,8.0,0.0,336.63,67.2,late,0
F03001,M111,1917.05,3.32,1737.26,131.12,0.906,1.0,5.2,0.0,255.34,87.5,early,0
F03002,M004,1029.83,3.56,1029.83,0.0,1.0,9.9,6.2,0.0,1.64,84.7,early,0
F03003,M046,2928.33,3.31,2928.33,2.5,1.0,72.7,19.0,0.0,34.9,92.7,mid,0
F03004,M080,2200.18,3.64,1296.62,794.24,0.589,87.3,22.6,0.167,148.63,50.5,late,1
F03005,M144,1160.23,3.36,1160.23,54.88,1.0,28.4,16.5,0.0,576.15,69.9,mid,0
F03006,M135,2325.45,2.67,2325.45,134.02,1.0,23.1,14.7,0.0,821.42,69.2,mid,0
F03007,M060,1222.9,4.3,1061.6,101.28,0.868,49.3,11.9,0.0,350.42,70.7,early,0
F03008,M188,1196.39,3.21,638.73,221.86,0.534,78.7,7.0,0.212,84.27,92.6,mid,1
F03009,M025,2406.49,3.72,2196.74,152.19,0.913,32.5,45.5,0.0,553.03,75.2,mid,0
F03010,M153,3467.25,3.12,3467.25,0.0,1.0,26.2,4.3,0.0,1204.49,72.4,late,0
F03011,M183,3405.42,2.37,2557.83,723.71,0.751,5.9,22.8,0.132,7.0,64.9,mid,1
F03012,M141,1726.66,3.19,524.54,911.31,0.304,58.3,66.3,0.248,355.56,100.0,mid,1
F03013,M109,2590.0,3.75,2590.0,58.63,1.0,8.3,27.0,0.0,0.92,73.6,late,0
F03014,M013,3713.27,4.88,3423.23,269.14,0.922,19.7,19.0,0.0,285.74,73.7,early,0
F03015,M027,1060.82,3.56,1060.82,63.59,1.0,19.8,6.7,0.0,240.62,64.5,mid,0
F03016,M138,1148.83,5.01,563.28,759.21,0.49,15.9,4.0,0.152,152.97,75.6,late,1
F03017,M083,1887.27,4.21,1253.22,1092.74,0.664,34.7,14.3,0.209,132.68,76.0,late,1
F03018,M004,1865.39,3.59,1865.39,42.99,1.0,40.1,3.0,0.0,2573.39,89.2,mid,0
F03019,M148,1358.65,4.06,1280.51,116.24,0.942,9.2,6.4,0.0,211.76,84.0,early,0
F03020,M012,3294.58,4.54,2056.43,1415.45,0.624,28.2,5.9,-0.029,564.16,100.0,late,1
F03021,M074,500.0,2.82,500.0,0.0,1.0,11.0,3.4,0.0,142.07,53.5,early,0
F03022,M025,2730.62,3.66,2520.33,0.0,0.923,3.7,8.3,0.0,119.89,100.0,late,0
F03023,M167,2554.71,4.5,2232.43,0.0,0.874,4.3,11.5,0.0,55.33,58.5,mid,0
F03024,M161,2917.71,2.42,985.38,1719.24,0.338,75.6,5.0,0.03,186.25,83.6,mid,1
F03025,M061,2140.28,2.73,1237.9,752.26,0.578,4.4,1.0,0.048,121.14,78.7,early,1
F03026,M048,697.65,3.85,200.96,234.73,0.288,1.0,5.4,0.102,294.93,62.4,early,1
F03027,M111,1687.53,3.24,1687.53,101.17,1.0,10.9,2.3,0.0,270.77,80.9,early,0
F03028,M181,1081.98,4.23,1046.05,121.46,0.967,5.1,32.4,0.0,361.76,45.0,late,0
F03029,M139,1375.89,1.72,1166.84,384.22,0.848,34.0,27.2,0.231,147.1,84.0,mid,1
F03030,M152,1913.18,3.84,1618.16,1270.3,0.846,42.9,1.9,0.207,503.55,100.0,mid,1
F03031,M115,500.0,4.7,479.3,0.0,0.959,32.8,9.6,0.0,941.66,64.8,late,0
F03032,M172,3386.78,3.28,2179.74,940.43,0.644,21.9,3.8,-0.01,170.52,100.0,early,1
F03033,M150,1619.65,3.27,1431.62,0.0,0.884,65.2,1.1,0.0,53.12,83.8,late,0
F03034,M005,2295.49,3.26,2260.81,57.6,0.985,38.8,1.9,0.0,562.71,91.2,late,0
F03035,M031,1227.9,1.97,1227.9,108.4,1.0,82.0,10.6,0.0,1043.3,72.3,late,0
F03036,M113,2762.43,3.11,2367.01,411.68,0.857,1.0,1.0,0.0,205.12,100.0,late,0
F03037,M104,3039.61,3.22,423.69,647.3,0.139,47.0,36.0,0.176,493.46,78.7,early,1
F03038,M169,2530.91,3.19,2089.53,820.08,0.826,18.8,31.9,0.311,228.93,68.3,early,1
F03039,M030,2430.21,3.71,2248.72,887.25,0.925,24.0,36.2,0.112,55.42,57.1,early,1
F03040,M131,1640.75,3.55,762.05,513.78,0.464,4.9,28.2,0.135,842.87,31.5,early,1
F03041,M037,2438.06,3.27,2436.97,285.47,1.0,71.8,84.4,0.0,335.41,50.3,mid,0
F03042,M058,2082.98,3.35,2080.32,0.0,0.999,25.2,11.3,0.0,550.77,58.5,early,0
F03043,M077,2060.75,3.51,1224.36,263.15,0.594,17.6,7.8,0.071,0.66,100.0,mid,1
F03044,M076,2467.09,3.08,1324.79,1108.22,0.537,22.9,11.2,0.211,179.37,69.6,late,1
F03045,M040,1009.5,3.93,869.88,68.77,0.862,41.2,21.9,0.0,2061.23,24.7,late,0
F03046,M058,1047.84,1.96,318.45,453.8,0.304,47.6,12.4,0.138,105.02,87.0,late,1
F03047,M094,508.39,3.76,471.96,45.87,0.928,4.6,20.1,0.0,1441.2,58.8,mid,0
F03048,M120,2627.83,3.38,2627.83,235.48,1.0,33.6,9.7,0.0,599.73,63.7,late,0
F03049,M126,959.19,3.37,959.19,118.79,1.0,15.1,17.8,0.0,1.2,38.7,late,0
F03050,M145,1580.18,2.87,1503.0,84.88,0.951,32.6,1.0,0.0,433.19,66.7,early,0
F03051,M124,2163.69,3.46,1375.16,377.21,0.636,20.7,1.7,-0.023,1385.98,51.0,early,1
F03052,M069,1007.0,4.41,13.02,496.49,0.013,1.0,3.8,0.193,868.68,86.5,mid,1
F03053,M160,2291.09,3.56,2018.97,612.62,0.881,56.7,41.9,0.161,1209.57,66.8,mid,1
F03054,M111,564.85,3.2,392.64,290.98,0.695,59.5,6.7,0.37,269.02,80.5,late,1
F03055,M026,2471.98,3.48,2309.74,0.0,0.934,74.7,7.8,0.0,77.97,38.1,late,0
F03056,M088,619.36,3.76,560.56,54.06,0.905,42.9,11.3,0.0,609.31,52.4,mid,0
F03057,M182,1956.92,4.65,1888.61,98.99,0.965,17.9,7.6,0.0,1299.17,83.7,late,0
F03058,M079,1249.67,2.38,1249.67,0.0,1.0,2.2,2.4,0.0,676.42,79.0,late,0
F03059,M071,2996.67,2.82,645.27,1627.87,0.215,7.9,7.3,0.173,523.32,78.6,mid,1
F03060,M157,3584.18,2.82,3395.65,121.81,0.947,7.6,24.5,0.0,1531.06,76.2,mid,0
F03061,M029,1035.89,3.39,963.88,0.0,0.93,199.0,4.1,0.0,1005.93,93.8,early,0
F03062,M158,2376.77,2.47,2217.34,12.74,0.933,9.9,1.0,0.0,288.12,85.2,early,0
F03063,M050,1363.66,3.47,557.53,388.56,0.409,36.2,21.7,0.114,122.35,63.1,late,1
F03064,M151,1805.35,4.55,1413.09,0.0,0.783,21.3,11.2,0.0,1074.07,62.3,late,0
F03065,M124,1775.54,2.64,1683.73,0.0,0.948,3.9,41.1,0.0,172.02,93.2,late,0
F03066,M076,1462.74,2.72,1447.44,24.38,0.99,11.9,6.7,0.0,182.62,78.8,late,0
F03067,M010,906.76,4.17,822.93,32.94,0.908,3.4,36.3,0.0,590.57,53.7,late,0
F03068,M050,2614.2,4.4,1633.31,1206.3,0.625,10.7,3.8,0.222,477.85,84.8,mid,1
F03069,M058,2421.85,3.09,2421.85,0.0,1.0,32.7,7.2,0.0,32.57,94.9,mid,0
F03070,M025,2488.98,2.73,2322.26,0.0,0.933,2.2,5.5,0.0,311.37,48.5,late,0
F03071,M020,1471.59,3.6,905.47,677.42,0.615,11.4,32.4,0.148,82.15,78.5,mid,1
F03072,M008,1630.97,3.43,749.25,817.26,0.459,30.7,18.1,0.231,252.62,78.5,late,1
F03073,M130,1383.37,3.78,1383.37,141.24,1.0,23.4,2.6,0.0,58.51,77.8,late,0
F03074,M178,1881.21,3.79,1439.3,82.79,0.765,12.1,37.7,0.0,339.89,77.3,mid,0
F03075,M149,2467.81,3.58,2467.81,71.45,1.0,15.1,7.1,0.0,1136.73,75.3,mid,0
F03076,M075,2684.44,3.54,1915.68,947.83,0.714,45.6,1.0,0.097,267.51,75.8,late,1
F03077,M194,2601.36,3.63,2601.36,217.34,1.0,20.7,24.5,0.0,142.37,79.9,mid,0
F03078,M128,1743.03,2.65,1743.03,0.0,1.0,23.6,8.4,0.0,544.59,32.3,late,0
F03079,M087,533.79,3.44,469.05,0.0,0.879,2.8,1.0,0.0,275.32,89.0,early,0
F03080,M027,500.0,3.16,438.99,198.57,0.878,4.2,3.8,0.244,166.57,71.9,early,1
F03081,M024,2550.2,4.6,2329.67,232.82,0.914,120.0,9.8,0.0,798.54,80.7,mid,0
F03082,M186,1671.8,2.48,1543.36,0.0,0.923,79.5,11.1,0.0,184.21,90.1,early,0
F03083,M033,2327.02,3.47,2325.02,317.92,0.999,11.0,3.2,0.0,489.43,82.3,early,0
F03084,M025,1052.41,3.05,1013.42,59.87,0.963,16.9,6.1,0.0,285.29,53.7,late,0
F03085,M150,1574.33,3.46,1574.33,60.62,1.0,7.8,2.3,0.0,419.06,82.6,late,0
F03086,M177,3046.99,3.46,2544.19,77.21,0.835,28.9,4.5,0.0,730.48,74.4,early,0
F03087,M075,2948.95,1.22,2792.22,319.18,0.947,3.8,4.7,0.0,196.66,100.0,late,0
F03088,M079,2649.26,3.03,2344.64,119.05,0.885,9.4,4.8,0.0,144.7,80.5,early,0
F03089,M175,2629.6,5.13,2269.48,0.0,0.863,3.0,8.5,0.0,429.14,72.7,mid,0
F03090,M073,2284.07,3.09,1486.46,792.29,0.651,29.1,11.5,-0.021,106.46,75.2,mid,1
F03091,M043,3556.62,3.42,3424.66,255.02,0.963,53.2,6.4,0.0,235.47,66.6,mid,0
F03092,M156,1276.18,3.76,1095.88,95.81,0.859,11.2,3.3,0.0,286.44,50.2,early,0
F03093,M191,952.32,3.92,946.25,43.8,0.994,2.5,12.3,0.0,623.94,73.6,mid,0
F03094,M121,2165.46,3.26,1735.67,169.73,0.802,9.4,8.6,0.0,534.97,42.6,late,0
F03095,M072,818.13,4.58,807.64,37.8,0.987,11.3,1.0,0.0,578.66,88.9,early,0
F03096,M186,2370.27,2.46,2095.35,23.56,0.884,51.2,1.0,0.0,31.42,72.9,late,0
F03097,M057,2093.7,3.96,1438.95,896.31,0.687,5.5,5.9,0.271,529.57,69.1,mid,1
F03098,M115,1933.51,3.27,1661.91,49.29,0.86,34.8,11.0,0.0,241.12,13.8,early,0
F03099,M138,1299.57,4.08,1018.56,18.32,0.784,21.1,11.4,0.0,417.73,45.0,mid,0
F03100,M167,2245.45,4.0,2245.45,139.05,1.0,3.3,34.4,0.0,108.06,66.8,late,0
F03101,M175,2054.85,3.0,2001.78,86.81,0.974,18.7,8.1,0.0,702.24,60.2,late,0
F03102,M164,1959.24,3.32,1959.24,94.78,1.0,50.4,1.7,0.0,1114.92,99.1,early,0
F03103,M139,609.03,2.94,448.82,11.63,0.737,37.2,7.2,0.0,399.44,88.6,late,0
F03104,M085,1639.51,3.56,1639.51,10.11,1.0,1.6,64.8,0.0,537.68,91.1,mid,0
F03105,M129,1866.76,3.84,1795.28,64.62,0.962,17.9,31.5,0.0,121.27,99.7,late,0
F03106,M195,725.86,3.42,718.71,0.0,0.99,37.7,6.8,0.0,430.28,90.7,early,0
F03107,M085,540.8,3.16,431.0,210.2,0.797,54.2,1.4,0.115,126.55,50.6,late,1
F03108,M100,2319.91,3.04,1924.69,175.98,0.83,11.7,6.2,0.0,463.76,70.7,late,0
F03109,M069,2951.73,3.67,2951.73,182.39,1.0,67.2,34.1,0.0,354.21,99.2,late,0
F03110,M098,760.17,3.62,586.34,331.14,0.771,20.9,16.1,0.085,742.18,71.5,late,1
F03111,M045,2646.03,4.48,1590.09,1285.08,0.601,8.8,13.5,0.114,177.81,52.2,mid,1
F03112,M007,2104.56,3.55,1376.79,534.4,0.654,15.2,1.0,0.16,203.68,40.9,mid,1
F03113,M157,4011.25,2.57,1760.04,1655.27,0.439,15.7,9.6,0.287,1254.38,70.1,late,1
F03114,M085,945.43,3.16,748.01,597.12,0.791,1.3,6.3,0.311,439.39,71.1,late,1
F03115,M187,662.95,1.76,662.95,78.35,1.0,47.1,25.3,0.0,392.57,86.8,mid,0
F03116,M030,2615.74,4.03,1620.46,1073.23,0.62,43.6,4.8,0.215,724.75,100.0,mid,1
F03117,M167,1593.99,3.72,955.26,990.2,0.599,31.7,23.1,0.26,1065.57,88.0,mid,1
F03118,M027,2374.45,3.85,1090.41,1016.85,0.459,24.2,4.3,0.168,262.72,52.9,early,1
F03119,M190,2463.21,3.21,2167.64,195.9,0.88,91.8,5.6,0.0,763.81,58.3,early,0
F03120,M084,1644.01,2.44,1520.22,283.12,0.925,3.9,7.2,0.0,645.91,100.0,mid,0
F03121,M143,1348.76,3.27,1348.76,0.0,1.0,7.5,18.9,0.0,369.88,62.6,early,0
F03122,M120,1709.0,5.19,1451.32,0.0,0.849,1.0,14.7,0.0,3.48,82.9,late,0
F03123,M108,1478.61,2.7,1436.29,156.02,0.971,1.0,45.0,0.0,1474.59,82.1,late,0
F03124,M060,2452.25,3.58,718.94,797.21,0.293,34.0,1.0,0.057,369.34,91.7,early,1
F03125,M124,500.0,4.24,413.73,15.82,0.827,119.1,23.8,0.0,1570.49,94.1,late,0
F03126,M169,2480.93,2.24,2375.84,1584.06,0.958,114.1,3.6,0.237,45.21,99.8,mid,1
F03127,M122,1389.62,4.71,1173.06,44.68,0.844,51.1,8.9,0.0,203.59,76.2,mid,0
F03128,M037,500.0,3.17,214.23,257.2,0.428,5.7,3.0,0.019,85.94,76.0,early,1
F03129,M149,1155.49,3.4,1155.49,62.09,1.0,35.4,34.3,0.0,39.97,91.0,early,0
F03130,M132,2127.6,2.75,1945.66,257.58,0.914,1.0,1.0,0.0,136.86,79.1,mid,0
F03131,M136,1023.92,4.42,1032.25,261.24,1.008,31.9,4.1,-0.006,398.4,71.8,late,1
F03132,M181,1933.12,2.64,1813.17,63.25,0.938,47.5,1.0,0.0,118.34,50.9,mid,0
F03133,M121,1615.7,3.38,1615.7,110.46,1.0,73.2,51.0,0.0,2137.55,97.4,early,0
F03134,M058,2179.27,5.27,1876.85,242.74,0.861,22.0,21.0,0.0,2191.61,82.7,mid,0
F03135,M057,1402.93,3.7,1373.29,0.0,0.979,49.9,9.7,0.0,446.62,69.0,late,0
F03136,M095,1470.07,3.51,529.23,683.2,0.36,54.6,77.8,0.154,311.55,45.8,late,1
F03137,M114,1149.48,2.62,1149.48,48.89,1.0,62.2,15.6,0.0,183.84,88.7,late,0
F03138,M007,2507.4,2.71,2245.42,307.03,0.896,94.3,13.4,0.0,273.62,79.9,mid,0
F03139,M098,4315.6,3.05,4315.6,0.0,1.0,1.7,26.4,0.0,978.27,84.2,early,0
F03140,M081,2158.01,4.18,2141.79,183.14,0.992,6.5,5.7,0.0,61.86,45.4,mid,0
F03141,M094,2446.27,4.27,2174.11,135.38,0.889,11.8,5.1,0.0,250.14,72.3,early,0
F03142,M023,1597.81,4.84,1403.95,51.99,0.879,64.0,55.7,0.0,1225.91,62.5,early,0
F03143,M083,2393.17,3.14,2045.73,48.42,0.855,3.7,3.7,0.0,166.77,79.0,late,0
F03144,M185,2512.86,3.44,2319.55,192.16,0.923,63.8,6.2,0.0,193.27,100.0,early,0
F03145,M036,2869.46,4.69,2778.14,220.09,0.968,9.3,28.6,0.0,112.75,100.0,mid,0
F03146,M184,981.74,1.37,804.18,52.88,0.819,36.5,2.6,0.0,574.43,62.6,mid,0
F03147,M105,2864.66,3.61,2864.66,0.0,1.0,11.0,9.7,0.0,46.07,67.0,late,0
F03148,M158,1005.73,3.19,1005.73,11.4,1.0,28.4,2.5,0.0,161.6,88.0,late,0
F03149,M115,1830.42,3.99,1505.97,21.07,0.823,10.9,12.5,0.0,70.06,84.8,early,0
F03150,M101,1071.11,3.2,823.16,735.2,0.769,42.1,16.5,0.324,304.3,57.3,early,1
F03151,M111,500.0,2.42,338.11,280.44,0.676,20.7,12.7,0.196,104.6,92.1,early,1
F03152,M044,1376.78,3.94,1149.76,73.27,0.835,6.4,6.0,0.0,78.57,74.9,late,0
F03153,M021,2151.49,3.24,2143.78,0.0,0.996,11.5,7.0,0.0,77.23,100.0,early,0
F03154,M177,2106.18,4.08,2106.18,0.0,1.0,9.9,8.2,0.0,714.2,66.1,early,0
F03155,M147,1354.36,2.4,1354.36,128.13,1.0,21.3,41.6,0.0,1593.54,74.3,mid,0
F03156,M052,2169.4,2.29,899.8,1243.18,0.415,4.6,5.0,0.109,514.91,71.2,early,1
F03157,M115,2483.07,2.88,2483.07,0.0,1.0,35.6,1.8,0.0,703.84,82.9,early,0
F03158,M011,1617.0,2.88,1418.46,690.51,0.877,12.0,1.0,0.179,1098.93,77.9,early,1
F03159,M080,1135.33,3.87,1135.33,0.0,1.0,72.3,6.7,0.0,145.64,89.9,early,0
F03160,M104,2399.21,3.37,1905.66,135.15,0.794,5.2,3.3,0.0,49.28,87.8,early,0
F03161,M051,2301.58,3.24,2039.11,0.0,0.886,110.9,43.3,0.0,663.54,42.4,early,0
F03162,M127,942.0,3.79,942.0,27.76,1.0,1.0,27.8,0.0,266.6,85.7,late,0
F03163,M192,1926.1,4.77,1859.51,112.9,0.965,20.9,2.0,0.0,120.23,100.0,late,0
F03164,M073,975.06,4.7,812.28,55.32,0.833,2.5,14.7,0.0,542.41,69.4,late,0
F03165,M121,2161.78,3.99,1614.31,187.93,0.747,28.4,17.3,0.0,124.14,81.3,mid,0
F03166,M108,1303.18,4.65,1303.18,0.0,1.0,10.2,12.7,0.0,142.0,87.0,mid,0
F03167,M128,1738.63,3.59,1738.63,69.07,1.0,31.0,1.9,0.0,1265.79,100.0,mid,0
F03168,M006,1625.46,3.81,1008.44,1088.93,0.62,11.8,12.4,0.276,57.45,77.9,mid,1
F03169,M006,923.77,3.87,835.79,86.78,0.905,19.7,44.0,0.0,699.43,48.6,early,0
F03170,M083,1830.25,4.47,1830.25,171.85,1.0,6.4,7.3,0.0,147.66,78.6,late,0
F03171,M173,918.34,4.03,898.65,14.48,0.979,22.1,4.1,0.0,2101.4,74.7,mid,0
F03172,M088,4353.61,2.42,3829.95,180.76,0.88,8.6,3.1,0.0,484.3,96.5,late,0
F03173,M183,1366.14,3.18,1185.99,49.07,0.868,45.2,25.7,0.0,377.53,56.2,early,0
F03174,M013,2886.76,3.15,2743.02,82.61,0.95,8.8,5.2,0.0,513.33,51.1,early,0
F03175,M072,1739.09,1.84,1634.89,210.91,0.94,10.8,1.0,0.0,934.76,81.0,late,0
F03176,M047,500.0,2.49,358.75,356.1,0.717,3.9,5.7,0.232,325.91,87.2,mid,1
F03177,M080,3256.26,3.14,3256.26,289.12,1.0,1.2,2.9,0.0,71.42,78.1,mid,0
F03178,M165,1781.0,2.93,1463.3,7.12,0.822,61.7,16.4,0.0,199.45,75.8,late,0
F03179,M109,2647.55,4.11,2559.71,0.0,0.967,26.9,1.4,0.0,46.42,97.1,early,0
F03180,M185,2619.37,3.03,1767.71,0.0,0.675,6.7,1.2,0.0,353.17,92.7,late,0
F03181,M156,1387.69,3.71,1307.65,33.11,0.942,1.8,15.6,0.0,502.69,70.0,late,0
F03182,M107,2523.6,3.51,2523.6,227.91,1.0,11.5,5.7,0.0,485.96,56.9,mid,0
F03183,M061,2388.85,4.65,2388.85,0.0,1.0,140.2,7.8,0.0,76.24,99.5,mid,0
F03184,M098,3452.94,2.83,3452.94,186.58,1.0,32.8,3.9,0.0,252.82,95.3,early,0
F03185,M145,2292.03,3.85,1698.25,214.85,0.741,5.3,6.8,0.0,199.02,71.9,late,0
F03186,M026,1620.86,3.02,1440.98,123.62,0.889,4.3,3.1,0.0,142.3,51.8,early,0
F03187,M042,1307.2,3.49,1150.68,228.03,0.88,46.1,7.3,0.185,659.71,79.7,late,1
F03188,M041,500.0,3.18,438.79,0.0,0.878,18.4,11.5,0.0,293.5,41.5,mid,0
F03189,M053,1553.14,3.08,988.4,420.96,0.636,22.9,3.9,0.286,219.75,82.0,mid,1
F03190,M001,659.39,3.43,539.91,83.29,0.819,1.0,12.2,0.0,246.04,83.0,early,0
F03191,M134,1595.39,3.2,566.22,516.79,0.355,38.7,1.4,0.352,131.95,32.6,mid,1
F03192,M159,1035.27,3.35,933.99,30.41,0.902,23.3,5.3,0.0,255.82,89.5,early,0
F03193,M119,2244.61,3.39,1441.06,213.89,0.642,51.4,14.9,0.308,394.63,85.3,late,1
F03194,M115,2219.09,4.29,2133.32,69.58,0.961,13.0,3.5,0.0,1419.19,41.5,early,0
F03195,M146,3018.24,3.17,1834.8,1427.29,0.608,26.1,1.5,0.088,445.66,73.9,mid,1
F03196,M037,2653.59,4.32,1894.79,0.0,0.714,1.6,14.8,0.0,820.03,95.7,late,0
F03197,M017,1630.18,3.6,279.3,463.91,0.171,28.0,3.2,0.24,333.9,100.0,early,1
F03198,M068,2171.06,4.5,1710.35,781.9,0.788,10.3,7.5,0.196,20.62,100.0,mid,1
F03199,M005,1386.64,3.69,1386.64,61.99,1.0,36.4,47.6,0.0,306.97,79.3,early,0
F03200,M143,1488.98,3.75,1276.48,69.3,0.857,98.6,1.0,0.0,575.61,56.1,early,0
F03201,M056,2094.43,4.39,1270.32,585.03,0.607,69.2,4.9,0.165,76.98,75.6,mid,1
F03202,M189,2695.4,4.36,2695.4,0.0,1.0,9.2,11.4,0.0,54.89,100.0,early,0
F03203,M041,735.12,3.86,567.92,66.17,0.773,2.2,10.2,0.0,188.18,100.0,mid,0
F03204,M185,500.0,1.53,500.0,14.51,1.0,6.4,3.6,0.0,66.16,71.9,mid,0
F03205,M088,1795.82,3.76,1559.31,107.19,0.868,33.8,6.7,0.0,1091.72,100.0,late,0
F03206,M182,1686.31,4.16,1592.54,51.57,0.944,4.0,12.3,0.0,52.42,56.2,late,0
F03207,M011,3281.81,1.86,1033.31,1974.23,0.315,28.7,8.3,0.34,444.09,70.7,late,1
F03208,M095,1928.19,2.93,920.14,571.28,0.477,7.4,3.2,0.053,706.93,89.9,mid,1
F03209,M166,1918.14,3.75,1918.14,71.69,1.0,7.6,1.0,0.0,1357.29,72.4,late,0
F03210,M054,1818.92,3.48,1818.92,28.66,1.0,37.9,5.6,0.0,69.41,45.1,mid,0
F03211,M100,2355.8,2.66,2355.8,199.47,1.0,3.0,8.5,0.0,230.73,92.3,early,0
F03212,M197,1325.72,3.56,1267.1,375.98,0.956,18.5,20.3,0.09,304.34,99.2,early,1
F03213,M177,1224.96,3.8,934.35,651.31,0.763,7.4,8.1,0.107,966.9,100.0,early,1
F03214,M089,3113.14,5.91,2937.63,95.9,0.944,11.0,1.0,0.0,558.53,98.1,early,0
F03215,M007,2328.92,3.03,2328.92,28.57,1.0,22.5,30.8,0.0,717.82,56.1,mid,0
F03216,M064,2035.32,2.79,1981.88,74.38,0.974,42.7,6.4,0.0,426.11,37.0,early,0
F03217,M181,2313.71,2.82,1998.19,173.59,0.864,13.9,4.1,0.0,239.94,66.9,early,0
F03218,M111,717.93,4.87,419.31,228.35,0.584,1.0,1.2,0.177,20.73,89.9,mid,1
F03219,M072,500.0,2.68,480.8,14.65,0.962,57.8,5.3,0.0,2902.18,47.3,early,0
F03220,M173,3531.19,2.9,3309.04,251.52,0.937,6.2,4.6,0.0,0.4,68.5,late,0
F03221,M050,2641.36,3.54,2358.13,177.7,0.893,3.6,8.1,0.0,145.08,79.0,mid,0
F03222,M007,3045.02,4.41,2003.38,1408.73,0.658,20.5,30.3,0.175,886.98,95.9,late,1
F03223,M157,1363.48,4.48,1029.33,895.81,0.755,11.5,1.0,0.117,585.21,100.0,early,1
F03224,M050,1929.73,2.83,1911.44,18.24,0.991,28.3,9.3,0.0,1168.12,64.3,mid,0
F03225,M090,2794.62,3.95,1468.53,1543.46,0.525,37.1,29.9,0.239,449.03,100.0,early,1
F03226,M103,2314.17,2.38,2048.62,231.45,0.885,25.6,6.0,0.0,2590.66,72.3,mid,0
F03227,M019,2577.18,5.65,1042.28,803.49,0.404,57.0,19.8,0.185,249.65,79.6,early,1
F03228,M181,1152.11,3.98,985.48,7.27,0.855,43.9,36.0,0.0,109.98,55.7,mid,0
F03229,M179,2246.57,3.87,2490.33,1219.83,1.109,15.0,24.2,0.113,181.88,52.3,mid,1
F03230,M112,500.0,2.65,500.0,0.0,1.0,11.2,5.4,0.0,0.5,65.0,late,0
