transaction_id,grade,purchase_price_per_kg,sale_price_per_kg,quantity_kg,time_difference_days,price_markup_ratio,merchant_experience_years,market_volatility,season,floor_location,hour_of_day,is_fraud
TXN005103,X1,3.34,3.72,672.44,9.95,1.116,4.1,0.124,off_peak,mutare,12,0
TXN005104,A3,4.28,4.59,794.04,7.48,1.072,1.7,0.097,peak,mutare,14,0
TXN005105,B2,0.5,1.34,236.33,1.69,2.689,12.8,0.169,off_peak,mutare,9,1
TXN005106,T1,2.57,3.0,496.44,5.23,1.17,3.6,0.189,peak,bulawayo,11,0
TXN005107,A2,4.88,6.31,209.71,8.56,1.292,1.7,0.178,off_peak,harare,19,0
TXN005108,C2,2.08,2.42,133.24,4.0,1.168,2.6,0.217,peak,bulawayo,6,0
TXN005109,L4,3.74,4.0,1802.26,14.02,1.068,3.6,0.227,off_peak,mutare,14,0
TXN005110,L4,3.04,3.38,601.51,9.29,1.113,12.2,0.153,off_peak,chinhoyi,15,0
TXN005111,L5,2.6,3.27,112.27,0.1,1.259,4.4,0.161,peak,chinhoyi,16,0
TXN005112,L2,3.57,3.86,592.54,6.98,1.084,1.3,0.159,peak,harare,11,0
TXN005113,A1,3.72,6.78,58.16,3.08,1.822,3.4,0.16,off_peak,chinhoyi,15,1
TXN005114,L1,4.2,4.91,545.25,8.16,1.167,1.3,0.123,off_peak,bulawayo,10,0
TXN005115,A1,5.37,5.83,431.07,8.02,1.086,5.9,0.164,peak,harare,8,0
TXN005116,L3,1.87,3.32,162.31,6.58,1.779,9.8,0.215,peak,harare,7,1
TXN005117,X3,1.87,2.07,1760.31,3.84,1.109,3.5,0.224,off_peak,chinhoyi,11,0
TXN005118,X2,2.96,3.47,162.72,4.46,1.172,1.4,0.161,peak,bulawayo,11,0
TXN005119,A3,4.23,9.98,20.0,0.71,2.357,11.0,0.232,peak,harare,17,1
TXN005120,A3,4.12,4.98,319.05,10.93,1.207,0.2,0.147,peak,mutare,10,0
TXN005121,T2,2.25,2.65,573.32,9.24,1.177,2.4,0.118,peak,bulawayo,6,0
TXN005122,H2,2.05,2.36,741.3,8.92,1.151,8.6,0.117,off_peak,gweru,16,0
TXN005123,A1,5.87,7.18,60.91,5.75,1.224,0.6,0.185,peak,gweru,15,0
TXN005124,T3,1.75,2.79,169.41,2.27,1.597,0.2,0.15,peak,bulawayo,8,1
TXN005125,L1,4.73,5.58,771.57,13.06,1.18,6.4,0.083,peak,bulawayo,1,0
TXN005126,X3,1.28,2.38,233.68,4.87,1.862,5.9,0.189,off_peak,mutare,8,1
TXN005127,T2,2.96,3.46,282.37,12.45,1.167,10.8,0.166,off_peak,harare,15,0
TXN005128,X5,0.98,1.07,218.16,8.38,1.094,5.7,0.217,off_peak,bulawayo,14,0
TXN005129,B1,0.97,1.25,86.94,3.47,1.289,5.0,0.1,peak,mutare,18,0
TXN005130,L3,2.56,4.29,409.38,8.32,1.676,7.2,0.097,peak,bulawayo,8,1
TXN005131,B2,0.5,0.71,388.41,0.52,1.476,3.5,0.144,peak,bulawayo,7,1
TXN005132,H2,1.4,1.68,784.97,12.73,1.199,17.2,0.254,peak,bulawayo,14,0
TXN005133,C2,1.74,1.71,391.63,4.58,0.984,19.9,0.103,peak,gweru,20,0
TXN005134,A3,4.09,4.78,65.66,7.69,1.17,2.0,0.213,off_peak,harare,11,0
TXN005135,H1,1.86,2.23,50.0,11.43,1.197,1.0,0.154,peak,harare,2,0
TXN005136,T3,1.77,1.77,71.72,4.15,1.001,1.2,0.182,off_peak,chinhoyi,11,0
TXN005137,A1,3.27,6.79,927.75,2.66,2.074,0.2,0.105,peak,bulawayo,14,1
TXN005138,X1,2.98,3.1,1214.15,12.25,1.041,2.8,0.171,off_peak,bulawayo,10,0
TXN005139,H3,1.06,1.22,812.14,0.89,1.158,13.9,0.08,off_peak,gweru,10,0
TXN005140,T1,2.63,3.0,678.67,8.18,1.143,4.6,0.087,off_peak,mutare,18,0
TXN005141,X3,1.78,1.9,1318.46,6.53,1.066,4.1,0.124,peak,mutare,9,0
TXN005142,H3,1.45,1.84,642.8,7.11,1.275,6.9,0.155,peak,bulawayo,11,0
TXN005143,H2,1.03,1.88,62.73,3.46,1.821,5.6,0.194,peak,gweru,3,1
TXN005144,T3,2.09,2.27,154.78,9.14,1.086,13.5,0.183,peak,chinhoyi,9,0
TXN005145,X2,2.4,2.71,805.83,14.84,1.131,6.4,0.198,off_peak,gweru,17,0
TXN005146,X1,3.0,3.42,661.48,3.46,1.14,3.9,0.08,off_peak,gweru,13,0
TXN005147,L1,4.02,5.97,917.04,6.25,1.484,10.4,0.128,off_peak,gweru,8,0
TXN005148,X4,1.94,2.11,148.9,13.6,1.091,4.8,0.264,peak,chinhoyi,13,0
TXN005149,T3,1.65,1.87,50.0,4.14,1.13,0.6,0.139,peak,chinhoyi,13,0
TXN005150,H1,2.47,2.73,184.37,5.89,1.105,1.1,0.269,peak,mutare,10,0
TXN005151,C1,2.68,2.85,482.26,6.47,1.063,4.0,0.07,peak,gweru,21,0
TXN005152,X4,1.63,2.05,735.53,11.22,1.261,0.9,0.212,peak,harare,18,0
TXN005153,X3,2.16,2.31,611.33,6.09,1.07,9.1,0.038,off_peak,chinhoyi,8,0
TXN005154,X1,3.3,3.78,245.94,8.09,1.146,8.5,0.113,peak,mutare,13,0
TXN005155,H1,2.19,2.63,364.82,5.33,1.204,0.4,0.193,peak,harare,6,0
TXN005156,L5,2.37,2.79,1192.25,5.5,1.176,1.6,0.21,peak,harare,9,0
TXN005157,T2,2.3,2.89,154.26,8.32,1.254,0.6,0.115,off_peak,mutare,10,0
TXN005158,H3,0.5,1.15,29.67,2.14,2.299,6.9,0.157,peak,bulawayo,18,1
TXN005159,X2,2.64,3.13,368.07,5.88,1.186,0.8,0.236,peak,mutare,15,0
TXN005160,H3,1.31,1.51,601.74,10.71,1.154,9.0,0.121,peak,mutare,13,0
TXN005161,H1,2.26,2.51,300.86,11.56,1.111,10.3,0.209,off_peak,gweru,10,0
TXN005162,X4,1.7,1.86,184.33,12.63,1.091,1.8,0.132,peak,chinhoyi,13,0
TXN005163,A1,5.53,6.17,50.0,7.2,1.116,11.2,0.137,peak,harare,10,0
TXN005164,H2,1.58,1.9,1323.09,8.2,1.199,0.1,0.212,off_peak,gweru,10,0
TXN005165,X4,2.41,2.72,457.4,0.1,1.128,31.3,0.153,off_peak,bulawayo,19,0
TXN005166,X4,1.81,2.13,1080.94,4.78,1.176,2.8,0.166,off_peak,chinhoyi,13,0
TXN005167,H1,0.94,1.43,133.06,6.52,1.522,3.4,0.231,peak,chinhoyi,12,1
TXN005168,L1,4.33,5.5,50.0,8.87,1.269,3.1,0.176,off_peak,harare,9,0
TXN005169,H3,1.81,2.03,183.79,7.43,1.121,5.8,0.122,off_peak,gweru,16,0
TXN005170,B1,0.91,1.03,2092.26,9.11,1.136,6.5,0.206,peak,bulawayo,9,0
TXN005171,A2,5.17,5.7,2722.16,2.08,1.103,3.2,0.193,off_peak,mutare,10,0
TXN005172,A3,4.44,5.14,165.04,5.02,1.158,11.1,0.202,peak,bulawayo,10,0
TXN005173,T3,1.95,2.08,121.86,5.75,1.063,8.4,0.119,peak,chinhoyi,13,0
TXN005174,B2,1.5,1.7,50.0,7.67,1.133,9.3,0.19,off_peak,gweru,13,0
TXN005175,B2,1.05,1.16,497.47,6.18,1.104,1.5,0.116,peak,gweru,10,0
TXN005176,C1,1.15,3.74,417.68,2.37,3.267,0.9,0.211,peak,bulawayo,9,1
TXN005177,X5,1.92,2.13,807.42,3.89,1.11,3.0,0.062,off_peak,bulawayo,6,0
TXN005178,L2,3.71,4.08,201.65,10.9,1.099,0.1,0.191,off_peak,gweru,7,0
TXN005179,L3,3.39,4.12,50.0,6.67,1.217,2.1,0.167,off_peak,chinhoyi,13,0
TXN005180,T3,2.51,2.76,704.1,5.09,1.1,3.9,0.154,peak,harare,13,0
TXN005181,L5,2.96,4.08,180.25,12.91,1.381,1.0,0.24,peak,chinhoyi,15,0
TXN005182,T1,2.97,4.09,1475.44,7.07,1.377,1.3,0.063,peak,chinhoyi,10,0
TXN005183,L2,3.78,4.49,613.31,13.68,1.188,2.7,0.205,peak,chinhoyi,4,0
TXN005184,X3,2.0,2.5,632.16,9.74,1.248,0.9,0.176,off_peak,mutare,13,0
TXN005185,X5,1.32,1.57,121.2,7.15,1.188,1.6,0.207,off_peak,mutare,7,0
TXN005186,H2,1.66,2.05,325.91,4.97,1.24,3.0,0.201,peak,chinhoyi,15,0
TXN005187,T3,2.0,2.42,660.87,9.25,1.214,3.2,0.119,peak,gweru,10,0
TXN005188,A1,5.67,7.33,343.94,8.37,1.293,2.1,0.106,off_peak,chinhoyi,12,0
TXN005189,L1,4.55,5.01,215.35,5.17,1.101,3.2,0.169,off_peak,harare,12,0
TXN005190,X1,3.28,4.02,63.1,9.49,1.227,9.9,0.167,peak,mutare,10,0
TXN005191,X2,2.64,2.98,50.0,9.96,1.129,2.1,0.075,off_peak,gweru,15,0
TXN005192,A3,4.49,4.84,181.79,9.39,1.078,0.5,0.191,peak,gweru,7,0
TXN005193,A3,4.43,5.1,50.0,7.26,1.151,8.4,0.058,off_peak,mutare,13,0
TXN005194,L3,2.04,4.02,140.49,1.46,1.976,0.3,0.291,off_peak,gweru,18,1
TXN005195,L5,2.48,3.15,862.89,15.39,1.272,4.9,0.12,off_peak,chinhoyi,10,0
TXN005196,H1,2.51,3.04,318.17,7.15,1.211,5.1,0.157,peak,bulawayo,10,0
TXN005197,A1,4.98,6.53,978.87,7.17,1.313,1.6,0.217,off_peak,bulawayo,23,0
TXN005198,T1,3.07,3.05,986.38,8.03,0.995,1.5,0.268,peak,gweru,6,0
TXN005199,X1,1.84,5.13,147.54,1.13,2.792,0.5,0.162,peak,gweru,12,1
TXN005200,T1,2.51,3.06,119.26,6.15,1.217,0.1,0.192,peak,gweru,10,0
TXN005201,H1,1.97,2.05,497.86,11.03,1.039,0.8,0.191,off_peak,harare,10,0
TXN005202,A3,4.4,5.09,145.65,7.58,1.158,2.2,0.177,peak,mutare,19,0
TXN005203,L4,2.74,3.39,442.24,8.95,1.236,1.4,0.075,off_peak,chinhoyi,22,0
TXN005204,H2,1.62,1.98,1746.24,8.56,1.222,4.8,0.302,peak,mutare,9,0
TXN005205,B1,1.34,1.38,1500.2,2.16,1.034,1.1,0.125,off_peak,bulawayo,8,0
TXN005206,A1,5.23,5.58,54.8,5.1,1.067,8.6,0.151,off_peak,gweru,13,0
TXN005207,T2,2.76,3.15,81.85,11.18,1.14,4.3,0.151,peak,chinhoyi,10,0
TXN005208,C1,2.42,2.54,624.17,10.52,1.051,11.6,0.238,peak,mutare,10,0
TXN005209,A3,3.8,4.45,429.64,5.65,1.171,1.4,0.125,peak,chinhoyi,10,0
TXN005210,L3,3.26,4.22,376.41,4.71,1.294,6.2,0.191,peak,harare,10,0
TXN005211,H1,2.52,3.18,608.28,6.06,1.261,9.3,0.197,peak,mutare,7,0
TXN005212,X4,1.93,2.14,449.61,12.79,1.108,4.7,0.12,off_peak,mutare,19,0
TXN005213,H2,1.42,1.55,116.93,4.74,1.09,1.6,0.145,peak,harare,10,0
TXN005214,C2,1.42,1.88,573.36,12.55,1.328,2.3,0.214,off_peak,gweru,16,0
TXN005215,A2,4.64,6.39,575.82,9.11,1.377,10.0,0.111,peak,bulawayo,10,0
TXN005216,L1,4.45,5.13,164.89,5.85,1.152,5.5,0.126,off_peak,harare,14,0
TXN005217,X2,2.57,2.79,50.0,8.5,1.087,0.6,0.106,peak,chinhoyi,15,0
TXN005218,H2,1.55,1.85,139.33,5.76,1.196,1.5,0.166,peak,chinhoyi,10,0
TXN005219,B1,1.73,1.89,535.69,6.47,1.091,1.6,0.155,peak,chinhoyi,11,0
TXN005220,C1,2.3,2.26,1769.13,5.08,0.982,0.8,0.192,off_peak,chinhoyi,8,0
TXN005221,C2,2.56,3.21,205.39,12.79,1.257,11.0,0.16,off_peak,gweru,6,0
TXN005222,B1,1.79,1.88,944.5,3.13,1.049,3.9,0.123,peak,gweru,12,0
TXN005223,L5,2.72,2.48,298.23,8.03,0.911,4.5,0.165,peak,bulawayo,0,0
TXN005224,A2,2.91,8.92,352.33,1.47,3.067,2.4,0.191,off_peak,gweru,11,1
TXN005225,T2,2.26,2.72,50.0,8.12,1.202,7.4,0.125,off_peak,bulawayo,18,0
TXN005226,H3,0.59,1.5,42.23,1.77,2.537,20.0,0.116,peak,mutare,16,1
TXN005227,X1,2.93,3.47,108.08,1.66,1.187,7.0,0.129,off_peak,mutare,3,0
TXN005228,A1,5.04,6.59,116.75,6.07,1.308,2.0,0.092,off_peak,gweru,12,0
TXN005229,C1,2.09,2.28,541.1,0.68,1.094,3.7,0.129,peak,mutare,14,0
TXN005230,H3,1.28,1.44,1859.52,6.86,1.131,5.5,0.201,peak,gweru,9,0
TXN005231,X1,3.1,3.85,1210.01,5.61,1.245,3.0,0.097,off_peak,bulawayo,14,0
TXN005232,A1,5.33,7.09,98.81,7.36,1.329,4.0,0.182,off_peak,bulawayo,12,0
TXN005233,L3,4.08,4.32,250.46,2.49,1.06,1.6,0.098,peak,bulawayo,10,0
TXN005234,B2,0.59,1.32,171.81,1.66,2.216,0.7,0.184,peak,harare,8,1
TXN005235,C2,1.47,2.67,20.0,0.72,1.817,3.6,0.145,off_peak,mutare,11,1
TXN005236,B1,1.1,1.25,197.75,7.27,1.141,3.3,0.166,peak,harare,10,0
TXN005237,X5,1.99,1.91,678.37,6.27,0.961,8.0,0.066,off_peak,gweru,15,0
TXN005238,A1,5.22,6.16,113.99,7.76,1.18,14.4,0.179,off_peak,harare,14,0
TXN005239,L2,3.93,6.57,37.48,1.04,1.671,10.6,0.169,peak,mutare,16,1
TXN005240,T2,1.24,3.52,51.04,2.7,2.834,0.7,0.077,off_peak,gweru,16,1
TXN005241,H3,1.5,2.03,292.77,12.14,1.355,0.6,0.181,peak,bulawayo,13,0
TXN005242,L1,4.8,4.74,861.69,10.4,0.987,4.8,0.147,off_peak,mutare,8,0
TXN005243,X1,2.9,3.45,169.59,8.46,1.189,1.3,0.155,peak,mutare,9,0
TXN005244,A1,5.23,5.84,676.7,11.74,1.116,0.5,0.151,peak,gweru,12,0
TXN005245,A3,4.86,6.31,1041.5,9.37,1.299,6.0,0.108,peak,chinhoyi,9,0
TXN005246,X3,2.37,2.64,530.19,6.84,1.115,3.2,0.19,peak,chinhoyi,4,0
TXN005247,X3,2.16,2.51,144.98,4.83,1.166,2.3,0.2,off_peak,gweru,14,0
TXN005248,L4,3.23,4.12,378.53,1.81,1.274,1.9,0.072,peak,harare,12,1
TXN005249,A2,4.51,4.92,1015.07,7.05,1.089,2.4,0.111,peak,harare,19,0
TXN005250,H1,1.71,1.93,1182.6,5.81,1.129,6.2,0.186,off_peak,mutare,12,0
TXN005251,X3,1.97,2.06,50.0,6.24,1.043,2.2,0.21,off_peak,harare,10,0
TXN005252,C2,1.78,1.88,682.12,5.62,1.057,0.3,0.169,off_peak,bulawayo,12,0
TXN005253,X5,2.09,2.26,698.62,3.98,1.083,4.2,0.153,off_peak,harare,9,0
TXN005254,C1,2.27,2.83,595.32,8.28,1.245,2.2,0.191,off_peak,bulawayo,8,0
TXN005255,X3,2.0,2.05,288.1,6.06,1.025,0.3,0.143,peak,chinhoyi,9,0
TXN005256,X3,2.08,4.51,20.0,1.05,2.165,3.3,0.145,off_peak,chinhoyi,23,1
TXN005257,L1,4.66,5.44,94.99,9.05,1.167,2.3,0.041,off_peak,bulawayo,14,0
TXN005258,B1,1.33,1.36,245.59,4.09,1.018,2.5,0.191,peak,gweru,8,0
TXN005259,H2,2.05,2.33,455.27,8.44,1.138,8.7,0.159,off_peak,harare,8,0
TXN005260,A3,4.51,5.03,56.91,6.72,1.116,1.8,0.058,off_peak,harare,8,0
TXN005261,X5,1.5,1.84,1623.37,4.17,1.226,5.9,0.122,off_peak,chinhoyi,21,0
TXN005262,C1,2.17,4.03,190.3,0.73,1.858,2.3,0.265,off_peak,bulawayo,11,1
TXN005263,L1,4.46,5.73,367.52,7.02,1.285,2.9,0.142,off_peak,bulawayo,9,0
TXN005264,X1,3.19,3.79,520.29,4.11,1.188,0.3,0.218,peak,harare,10,0
TXN005265,T2,2.27,2.55,547.28,7.81,1.126,4.9,0.147,peak,bulawayo,16,0
TXN005266,A2,4.32,5.4,50.0,8.76,1.252,2.3,0.093,peak,bulawayo,22,0
TXN005267,X1,3.13,4.93,163.61,0.83,1.577,20.8,0.158,peak,chinhoyi,9,1
TXN005268,A2,4.8,4.9,1790.0,5.52,1.022,1.3,0.133,peak,bulawayo,12,0
TXN005269,X5,1.43,1.58,50.0,8.77,1.099,0.4,0.211,peak,mutare,8,0
TXN005270,A1,4.59,4.94,361.39,0.61,1.076,1.2,0.217,peak,chinhoyi,6,0
TXN005271,X3,1.96,2.15,1043.69,2.89,1.093,18.1,0.163,peak,chinhoyi,22,0
TXN005272,T1,2.92,3.91,73.89,6.73,1.338,8.9,0.234,off_peak,chinhoyi,15,0
TXN005273,C2,1.87,1.95,170.45,10.2,1.045,8.7,0.176,off_peak,mutare,11,0
TXN005274,A1,5.79,7.34,285.44,9.78,1.267,2.6,0.112,off_peak,gweru,16,0
TXN005275,A1,5.12,5.86,2316.55,2.6,1.145,11.4,0.165,peak,chinhoyi,9,0
TXN005276,L1,4.99,6.35,801.26,9.04,1.273,7.0,0.236,off_peak,harare,4,0
TXN005277,A3,4.19,3.94,1753.98,11.89,0.941,1.3,0.151,off_peak,harare,7,0
TXN005278,T3,1.68,1.7,750.98,10.84,1.008,0.6,0.108,off_peak,bulawayo,5,0
TXN005279,T3,2.18,2.29,909.32,7.45,1.053,0.7,0.156,off_peak,bulawayo,13,0
TXN005280,H2,1.48,1.55,563.67,12.18,1.048,2.2,0.041,peak,bulawayo,6,0
TXN005281,X2,2.39,3.1,376.95,5.99,1.297,17.7,0.181,peak,bulawayo,0,0
TXN005282,L2,3.86,4.33,50.0,8.61,1.123,4.9,0.161,off_peak,bulawayo,11,0
TXN005283,X1,3.31,3.54,83.14,8.29,1.068,2.0,0.054,off_peak,harare,10,0
TXN005284,L4,3.83,4.18,318.65,2.7,1.091,9.4,0.083,peak,bulawayo,13,0
TXN005285,T1,2.39,2.58,210.87,4.98,1.08,1.4,0.167,off_peak,gweru,11,0
TXN005286,H2,1.37,1.52,402.97,5.84,1.106,0.1,0.038,peak,chinhoyi,15,0
TXN005287,L4,1.98,3.3,179.21,3.41,1.666,1.9,0.152,peak,harare,22,1
TXN005288,L4,3.08,3.03,697.92,7.65,0.987,1.5,0.123,peak,chinhoyi,2,0
TXN005289,T1,1.64,4.16,20.0,2.04,2.535,0.1,0.232,peak,mutare,11,1
TXN005290,L1,4.82,5.32,1409.83,7.97,1.102,8.8,0.127,off_peak,harare,10,0
TXN005291,B1,0.86,1.08,314.98,8.23,1.255,0.7,0.085,off_peak,harare,13,0
TXN005292,T1,2.19,2.42,317.35,10.91,1.106,4.5,0.124,off_peak,bulawayo,13,0
TXN005293,X4,1.71,1.86,695.27,7.47,1.085,3.4,0.171,peak,mutare,19,0
TXN005294,A3,3.98,4.6,381.52,4.12,1.155,11.6,0.095,peak,mutare,21,0
TXN005295,T1,3.0,3.33,659.68,4.44,1.11,2.7,0.19,off_peak,mutare,9,0
TXN005296,C2,1.64,1.71,314.31,5.47,1.042,6.7,0.155,peak,bulawayo,11,0
TXN005297,X2,2.58,3.12,719.07,10.34,1.212,0.7,0.196,off_peak,mutare,8,0
TXN005298,L4,2.75,3.6,438.53,1.23,1.309,2.7,0.172,peak,bulawayo,5,0
TXN005299,X3,2.83,3.05,250.03,1.66,1.077,2.2,0.111,peak,bulawayo,13,0
TXN005300,T3,2.11,2.67,223.65,3.85,1.264,1.5,0.184,off_peak,bulawayo,6,0
TXN005301,A1,5.55,6.85,311.66,2.9,1.233,10.1,0.21,peak,chinhoyi,9,0
TXN005302,H2,1.99,1.89,191.75,9.87,0.945,28.6,0.12,peak,bulawayo,15,0
TXN005303,L1,2.67,6.9,220.63,2.76,2.583,0.4,0.197,peak,gweru,4,1
TXN005304,A2,4.71,5.04,2006.65,7.03,1.07,5.5,0.122,peak,chinhoyi,9,0
TXN005305,X3,2.07,2.08,507.16,5.96,1.006,0.6,0.138,off_peak,harare,9,0
TXN005306,H1,2.53,3.1,74.32,11.48,1.229,10.3,0.161,off_peak,gweru,9,0
TXN005307,H1,1.91,2.04,339.2,2.38,1.068,11.6,0.195,off_peak,mutare,14,0
TXN005308,A2,4.44,4.58,341.88,11.37,1.031,4.4,0.136,peak,harare,13,0
TXN005309,X4,2.1,2.28,230.21,7.15,1.085,1.0,0.103,off_peak,chinhoyi,16,0
TXN005310,T3,1.88,2.19,76.52,9.06,1.164,1.8,0.155,off_peak,chinhoyi,10,0
TXN005311,X1,2.86,3.09,808.49,1.24,1.079,4.9,0.163,peak,mutare,10,0
TXN005312,T3,2.22,2.34,231.0,5.03,1.053,2.7,0.185,peak,bulawayo,12,0
TXN005313,L3,1.96,4.91,21.51,2.67,2.503,0.1,0.147,peak,mutare,8,1
TXN005314,A2,4.31,5.11,737.43,4.97,1.184,9.9,0.175,peak,bulawayo,12,0
TXN005315,T2,0.93,1.34,131.29,6.43,1.45,2.1,0.206,off_peak,harare,10,1
TXN005316,T1,2.68,5.79,106.55,0.62,2.157,3.2,0.18,peak,chinhoyi,13,1
TXN005317,B2,1.35,1.56,52.1,4.57,1.156,1.3,0.052,off_peak,harare,11,0
TXN005318,X1,2.97,3.35,50.44,5.63,1.126,9.6,0.153,peak,chinhoyi,12,0
TXN005319,B2,1.06,1.17,403.37,5.7,1.106,22.7,0.134,peak,mutare,15,0
TXN005320,T3,2.11,2.59,109.88,13.06,1.224,0.5,0.145,peak,mutare,17,0
TXN005321,A3,4.81,5.35,83.61,3.64,1.111,0.5,0.109,peak,mutare,13,0
TXN005322,L5,2.52,2.77,422.81,10.89,1.098,7.5,0.144,peak,mutare,11,0
TXN005323,C1,1.37,2.73,51.37,2.26,1.999,20.6,0.076,off_peak,harare,15,1
TXN005324,L1,4.17,4.79,260.1,5.53,1.148,0.7,0.177,off_peak,harare,16,0
TXN005325,H1,2.17,2.84,314.09,6.04,1.309,3.0,0.098,off_peak,chinhoyi,10,0
TXN005326,T1,2.52,2.79,418.67,5.18,1.108,12.0,0.198,off_peak,harare,9,0
TXN005327,A2,4.81,5.15,432.66,13.69,1.069,4.8,0.034,peak,chinhoyi,11,0
TXN005328,T2,2.49,2.57,633.57,6.9,1.035,7.3,0.177,off_peak,harare,9,0
TXN005329,L3,3.69,6.16,60.12,1.38,1.67,0.3,0.1,peak,harare,10,1
TXN005330,H3,1.42,1.25,129.38,6.3,0.88,0.7,0.165,off_peak,harare,8,0
TXN005331,X5,1.45,1.65,683.46,10.01,1.139,5.6,0.121,peak,gweru,12,0
TXN005332,L1,4.65,4.64,355.15,6.5,0.997,6.9,0.126,off_peak,mutare,9,0
TXN005333,X1,3.37,4.41,50.0,7.8,1.309,6.5,0.095,peak,mutare,8,0
TXN005334,H3,1.45,1.65,454.32,6.39,1.141,11.7,0.109,off_peak,harare,10,0
TXN005335,C2,2.14,2.59,677.56,8.99,1.211,1.3,0.171,off_peak,chinhoyi,11,0
TXN005336,X5,0.54,0.71,139.38,3.85,1.308,7.6,0.165,off_peak,mutare,20,1
TXN005337,T3,2.39,2.85,824.75,7.29,1.193,1.6,0.099,peak,mutare,13,0
TXN005338,X5,1.64,1.99,588.02,3.31,1.21,4.1,0.134,off_peak,mutare,14,0
TXN005339,T3,2.5,2.92,1004.69,4.45,1.169,2.6,0.158,off_peak,mutare,9,0
TXN005340,T3,1.94,2.08,1097.79,6.86,1.073,9.2,0.152,peak,mutare,13,0
TXN005341,H1,2.16,2.43,581.28,5.34,1.126,2.5,0.188,peak,harare,12,0
TXN005342,H1,2.12,1.92,538.48,8.38,0.908,2.7,0.15,peak,chinhoyi,8,0
TXN005343,B1,0.76,0.85,327.08,8.31,1.131,7.0,0.155,peak,gweru,12,0
TXN005344,X1,3.23,5.75,24.21,2.56,1.782,3.2,0.168,off_peak,harare,10,1
TXN005345,H1,2.05,2.75,290.81,12.81,1.343,0.3,0.185,peak,harare,10,0
TXN005346,L4,2.36,2.37,92.2,9.38,1.003,2.9,0.24,peak,harare,10,0
TXN005347,T3,1.77,1.81,1598.76,9.2,1.019,1.1,0.157,off_peak,harare,13,0
TXN005348,A3,4.17,3.79,278.37,8.21,0.91,3.1,0.238,peak,harare,16,0
TXN005349,A3,4.33,5.1,149.61,6.8,1.178,1.5,0.184,off_peak,mutare,14,0
TXN005350,X1,2.91,3.58,357.46,7.45,1.229,0.7,0.128,peak,mutare,15,0
TXN005351,X1,2.94,3.5,252.86,0.1,1.191,0.1,0.071,off_peak,mutare,9,0
TXN005352,X3,2.42,2.66,177.02,7.11,1.099,6.8,0.087,peak,gweru,14,0
TXN005353,B2,1.05,2.26,72.94,5.29,2.145,2.0,0.155,off_peak,bulawayo,2,1
TXN005354,A1,5.25,6.68,991.12,7.94,1.273,13.7,0.173,off_peak,chinhoyi,11,0
TXN005355,C1,2.08,2.47,495.74,3.65,1.189,2.2,0.162,peak,chinhoyi,16,0
TXN005356,B1,1.64,1.86,683.3,10.62,1.131,4.0,0.198,peak,mutare,12,0
TXN005357,X3,1.23,1.88,20.0,5.9,1.533,6.8,0.169,peak,mutare,9,1
TXN005358,A2,4.84,5.19,675.72,11.4,1.072,1.3,0.102,peak,gweru,12,0
TXN005359,X2,1.19,2.9,45.78,3.4,2.443,16.8,0.164,peak,mutare,17,1
TXN005360,L4,2.9,3.3,261.96,6.51,1.14,1.6,0.123,peak,mutare,8,0
TXN005361,X2,2.67,2.47,843.39,6.29,0.922,1.9,0.108,off_peak,bulawayo,12,0
TXN005362,L2,3.62,4.24,879.15,3.55,1.169,8.2,0.166,peak,chinhoyi,6,0
TXN005363,A1,4.83,5.93,921.4,8.06,1.228,2.6,0.121,off_peak,bulawayo,10,0
TXN005364,H3,1.11,1.34,50.0,8.88,1.203,9.2,0.148,peak,gweru,3,0
TXN005365,X2,1.58,2.93,20.0,5.29,1.862,4.0,0.158,peak,harare,8,1
TXN005366,L5,2.81,3.17,401.16,10.79,1.13,0.7,0.145,peak,mutare,10,0
TXN005367,H1,2.1,2.59,1296.14,4.23,1.233,2.0,0.216,peak,bulawayo,10,0
TXN005368,X3,2.46,2.38,137.12,8.62,0.967,0.1,0.132,peak,chinhoyi,10,0
TXN005369,L3,3.74,4.38,280.11,5.05,1.17,9.4,0.191,peak,chinhoyi,16,0
TXN005370,L2,2.0,3.43,195.6,2.97,1.716,5.0,0.221,peak,chinhoyi,5,1
TXN005371,C1,2.19,2.63,1999.02,3.72,1.201,0.7,0.152,off_peak,harare,10,0
TXN005372,A3,3.2,5.8,116.19,4.51,1.815,10.0,0.231,peak,harare,9,1
TXN005373,L2,3.37,3.67,371.77,7.38,1.09,0.5,0.122,off_peak,chinhoyi,8,0
TXN005374,T1,2.91,3.93,158.49,10.87,1.349,5.6,0.145,off_peak,harare,14,0
TXN005375,X3,2.37,3.0,459.21,6.68,1.267,4.1,0.14,peak,harare,10,0
TXN005376,H1,1.5,1.65,50.0,9.65,1.098,4.2,0.108,off_peak,chinhoyi,5,0
TXN005377,H2,1.53,1.68,89.64,0.73,1.096,1.9,0.142,peak,mutare,10,0
TXN005378,A1,5.29,5.6,230.41,10.55,1.059,3.1,0.192,peak,mutare,12,0
TXN005379,X4,2.14,2.5,294.09,5.63,1.166,11.2,0.176,off_peak,bulawayo,10,0
TXN005380,X4,1.98,3.45,209.76,1.69,1.742,0.9,0.085,peak,harare,10,1
TXN005381,L3,3.72,3.96,597.88,5.56,1.067,4.5,0.193,peak,chinhoyi,13,0
